Messzeitpunkt;Einspeisung (kWh) Strom 00100137997;Qualität Strom 00100137997;Verbrauch (kWh) Strom 00021228596;Qualität Strom 00021228596
08.08.23 03:45;0;G;0,081;G
08.08.23 04:00;0;G;0,086;G
08.08.23 04:15;0;G;0,087;G
08.08.23 04:30;0;G;0,078;G
08.08.23 04:45;0;G;0,08;G
08.08.23 05:00;0;G;0,085;G
08.08.23 05:15;0;G;0,084;G
08.08.23 05:30;0;G;0,085;G
08.08.23 05:45;0;G;0,076;G
08.08.23 06:00;0;G;0,074;G
08.08.23 06:15;0;G;0,404;G
08.08.23 06:30;0;G;0,241;G
08.08.23 06:45;0;G;0,257;G
08.08.23 07:00;0;G;0,445;G
08.08.23 07:15;0;G;0,091;G
08.08.23 07:30;0,005;G;0,034;G
08.08.23 07:45;0,008;G;0,01;G
08.08.23 08:00;0,164;G;0;G
08.08.23 08:15;0,189;G;0;G
08.08.23 08:30;0,139;G;0;G
08.08.23 08:45;0,289;G;0;G
08.08.23 09:00;0,197;G;0,009;G
08.08.23 09:15;0,203;G;0,001;G
08.08.23 09:30;0,368;G;0,051;G
08.08.23 09:45;0,254;G;0,162;G
08.08.23 10:00;0,289;G;0,176;G
08.08.23 10:15;0,336;G;0,069;G
08.08.23 10:30;0,628;G;0;G
08.08.23 10:45;0,483;G;0;G
08.08.23 11:00;0,088;G;0,064;G
08.08.23 11:15;0,203;G;0,07;G
08.08.23 11:30;0,064;G;0,236;G
08.08.23 11:45;0,084;G;0,075;G
08.08.23 12:00;0,346;G;0,001;G
08.08.23 12:15;0,551;G;0;G
08.08.23 12:30;0,576;G;0;G
08.08.23 12:45;0,218;G;0,004;G
08.08.23 13:00;0,291;G;0,016;G
08.08.23 13:15;0,179;G;0,011;G
08.08.23 13:30;0,438;G;0;G
08.08.23 13:45;0,569;G;0;G
08.08.23 14:00;0,219;G;0;G
08.08.23 14:15;0,367;G;0,002;G
08.08.23 14:30;0,082;G;0;G
08.08.23 14:45;0,439;G;0,012;G
08.08.23 15:00;0;G;0,849;G
08.08.23 15:15;0;G;0,97;G
08.08.23 15:30;0;G;1,005;G
08.08.23 15:45;0;G;0,931;G
08.08.23 16:00;0;G;0,789;G
08.08.23 16:15;0;G;0,968;G
08.08.23 16:30;0;G;0,857;G
08.08.23 16:45;0;G;1,14;G
08.08.23 17:00;0;G;1,21;G
08.08.23 17:15;0;G;1,286;G
08.08.23 17:30;0,052;G;0,495;G
08.08.23 17:45;0,159;G;0,001;G
08.08.23 18:00;0,188;G;0;G
08.08.23 18:15;0,083;G;0;G
08.08.23 18:30;0,019;G;0,005;G
08.08.23 18:45;0,016;G;0,029;G
08.08.23 19:00;0;G;0,07;G
08.08.23 19:15;0;G;0,089;G
08.08.23 19:30;0;G;0,099;G
08.08.23 19:45;0;G;0,114;G
08.08.23 20:00;0;G;0,136;G
08.08.23 20:15;0;G;0,139;G
08.08.23 20:30;0;G;0,153;G
08.08.23 20:45;0;G;0,587;G
08.08.23 21:00;0;G;1,023;G
08.08.23 21:15;0;G;0,588;G
08.08.23 21:30;0;G;0,351;G
08.08.23 21:45;0;G;0,315;G
08.08.23 22:00;0;G;0,412;G
08.08.23 22:15;0;G;0,106;G
08.08.23 22:30;0;G;0,101;G
08.08.23 22:45;0;G;0,107;G
08.08.23 23:00;0;G;0,106;G
08.08.23 23:15;0;G;0,114;G
08.08.23 23:30;0;G;0,113;G
08.08.23 23:45;0;G;0,111;G
09.08.23 00:00;0;G;0,108;G
09.08.23 00:15;0;G;0,107;G
09.08.23 00:30;0;G;0,106;G
09.08.23 00:45;0;G;0,099;G
09.08.23 01:00;0;G;0,1;G
09.08.23 01:15;0;G;0,106;G
09.08.23 01:30;0;G;0,107;G
09.08.23 01:45;0;G;0,101;G
09.08.23 02:00;0;G;0,097;G
09.08.23 02:15;0;G;0,108;G
09.08.23 02:30;0;G;0,106;G
09.08.23 02:45;0;G;0,103;G
09.08.23 03:00;0;G;0,096;G
09.08.23 03:15;0;G;0,106;G
09.08.23 03:30;0;G;0,105;G
09.08.23 03:45;0;G;0,102;G
09.08.23 04:00;0;G;0,095;G
09.08.23 04:15;0;G;0,101;G
09.08.23 04:30;0;G;0,107;G
09.08.23 04:45;0;G;0,107;G
09.08.23 05:00;0;G;0,097;G
09.08.23 05:15;0;G;0,095;G
09.08.23 05:30;0;G;0,108;G
09.08.23 05:45;0;G;0,123;G
09.08.23 06:00;0;G;0,104;G
09.08.23 06:15;0;G;0,066;G
09.08.23 06:30;0;G;0,096;G
09.08.23 06:45;0;G;0,117;G
09.08.23 07:00;0;G;0,109;G
09.08.23 07:15;0;G;0,129;G
09.08.23 07:30;0;G;0,088;G
09.08.23 07:45;0;G;0,489;G
09.08.23 08:00;0;G;0,13;G
09.08.23 08:15;0,002;G;0,168;G
09.08.23 08:30;0,003;G;0,411;G
09.08.23 08:45;0;G;0,053;G
09.08.23 09:00;0,006;G;0,019;G
09.08.23 09:15;0,061;G;0;G
09.08.23 09:30;0,197;G;0;G
09.08.23 09:45;0,065;G;0;G
09.08.23 10:00;0,02;G;0,021;G
09.08.23 10:15;0,011;G;0,013;G
09.08.23 10:30;0,003;G;0,026;G
09.08.23 10:45;0,097;G;0,001;G
09.08.23 11:00;0,113;G;0,001;G
09.08.23 11:15;0,01;G;1,18;G
09.08.23 11:30;0;G;1,504;G
09.08.23 11:45;0;G;1,483;G
09.08.23 12:00;0;G;1,419;G
09.08.23 12:15;0;G;1,509;G
09.08.23 12:30;0,005;G;1,342;G
09.08.23 12:45;0,125;G;0;G
09.08.23 13:00;0,062;G;0;G
09.08.23 13:15;0,002;G;0,006;G
09.08.23 13:30;0,001;G;0,035;G
09.08.23 13:45;0,003;G;0,034;G
09.08.23 14:00;0,001;G;0,007;G
09.08.23 14:15;0,005;G;0,027;G
09.08.23 14:30;0,022;G;0,006;G
09.08.23 14:45;0,058;G;0;G
09.08.23 15:00;0,13;G;0;G
09.08.23 15:15;0,065;G;0;G
09.08.23 15:30;0,169;G;0;G
09.08.23 15:45;0,158;G;0;G
09.08.23 16:00;0,145;G;0;G
09.08.23 16:15;0,23;G;0;G
09.08.23 16:30;0,288;G;0,011;G
09.08.23 16:45;0,001;G;0,36;G
09.08.23 17:00;0,006;G;0,098;G
09.08.23 17:15;0;G;0,058;G
09.08.23 17:30;0;G;0,136;G
09.08.23 17:45;0;G;0,166;G
09.08.23 18:00;0;G;0,121;G
09.08.23 18:15;0;G;0,1;G
09.08.23 18:30;0;G;0,193;G
09.08.23 18:45;0,006;G;0,072;G
09.08.23 19:00;0;G;0,053;G
09.08.23 19:15;0;G;0,153;G
09.08.23 19:30;0;G;0,182;G
09.08.23 19:45;0;G;0,198;G
09.08.23 20:00;0;G;0,203;G
09.08.23 20:15;0;G;0,172;G
09.08.23 20:30;0;G;0,178;G
09.08.23 20:45;0;G;0,17;G
09.08.23 21:00;0;G;0,162;G
09.08.23 21:15;0;G;0,172;G
09.08.23 21:30;0;G;0,159;G
09.08.23 21:45;0;G;0,138;G
09.08.23 22:00;0;G;0,134;G
09.08.23 22:15;0;G;0,138;G
09.08.23 22:30;0;G;0,141;G
09.08.23 22:45;0;G;0,14;G
09.08.23 23:00;0;G;0,145;G
09.08.23 23:15;0;G;0,165;G
09.08.23 23:30;0;G;0,157;G
09.08.23 23:45;0;G;0,153;G
10.08.23 00:00;0;G;0,144;G
10.08.23 00:15;0;G;0,144;G
10.08.23 00:30;0;G;0,149;G
10.08.23 00:45;0;G;0,143;G
10.08.23 01:00;0;G;0,139;G
10.08.23 01:15;0;G;0,135;G
10.08.23 01:30;0;G;0,139;G
10.08.23 01:45;0;G;0,142;G
10.08.23 02:00;0;G;0,139;G
10.08.23 02:15;0;G;0,132;G
10.08.23 02:30;0;G;0,136;G
10.08.23 02:45;0;G;0,139;G
10.08.23 03:00;0;G;0,14;G
10.08.23 03:15;0;G;0,135;G
10.08.23 03:30;0;G;0,132;G
10.08.23 03:45;0;G;0,14;G
10.08.23 04:00;0;G;0,14;G
10.08.23 04:15;0;G;0,139;G
10.08.23 04:30;0;G;0,134;G
10.08.23 04:45;0;G;0,137;G
10.08.23 05:00;0;G;0,14;G
10.08.23 05:15;0;G;0,138;G
10.08.23 05:30;0;G;0,133;G
10.08.23 05:45;0;G;0,132;G
10.08.23 06:00;0;G;0,145;G
10.08.23 06:15;0;G;0,138;G
10.08.23 06:30;0;G;0,141;G
10.08.23 06:45;0;G;0,131;G
10.08.23 07:00;0;G;0,092;G
10.08.23 07:15;0;G;0,066;G
10.08.23 07:30;0,033;G;0,014;G
10.08.23 07:45;0,046;G;0;G
10.08.23 08:00;0;G;0,051;G
10.08.23 08:15;0,008;G;0,069;G
10.08.23 08:30;0,088;G;0,044;G
10.08.23 08:45;0,13;G;0,162;G
10.08.23 09:00;0;G;0,816;G
10.08.23 09:15;0;G;0,735;G
10.08.23 09:30;0;G;0,685;G
10.08.23 09:45;0;G;0,634;G
10.08.23 10:00;0;G;0,564;G
10.08.23 10:15;0;G;0,568;G
10.08.23 10:30;0;G;0,68;G
10.08.23 10:45;0;G;0,36;G
10.08.23 11:00;0;G;0,737;G
10.08.23 11:15;0;G;0,527;G
10.08.23 11:30;0;G;0,741;G
10.08.23 11:45;0;G;0,82;G
10.08.23 12:00;0;G;0,622;G
10.08.23 12:15;0;G;0,653;G
10.08.23 12:30;0;G;0,509;G
10.08.23 12:45;0,044;G;0,186;G
10.08.23 13:00;0,001;G;0,236;G
10.08.23 13:15;0,085;G;0;G
10.08.23 13:30;0,678;G;0;G
10.08.23 13:45;0,666;G;0;G
10.08.23 14:00;0,075;G;0,004;G
10.08.23 14:15;0,306;G;0;G
10.08.23 14:30;0,011;G;0,041;G
10.08.23 14:45;0,108;G;0,005;G
10.08.23 15:00;0,14;G;0;G
10.08.23 15:15;0,016;G;0,058;G
10.08.23 15:30;0;G;0,186;G
10.08.23 15:45;0,113;G;0,002;G
10.08.23 16:00;0,558;G;0;G
10.08.23 16:15;0,398;G;0;G
10.08.23 16:30;0,268;G;0;G
10.08.23 16:45;0,226;G;0;G
10.08.23 17:00;0,187;G;0;G
10.08.23 17:15;0,047;G;0,037;G
10.08.23 17:30;0,059;G;0,038;G
10.08.23 17:45;0,084;G;0,029;G
10.08.23 18:00;0;G;0,62;G
10.08.23 18:15;0;G;0,695;G
10.08.23 18:30;0;G;0,403;G
10.08.23 18:45;0;G;0,561;G
10.08.23 19:00;0;G;0,153;G
10.08.23 19:15;0;G;0,265;G
10.08.23 19:30;0;G;0,178;G
10.08.23 19:45;0;G;0,218;G
10.08.23 20:00;0;G;0,243;G
10.08.23 20:15;0;G;0,229;G
10.08.23 20:30;0;G;0,242;G
10.08.23 20:45;0;G;0,219;G
10.08.23 21:00;0;G;0,225;G
10.08.23 21:15;0;G;0,236;G
10.08.23 21:30;0;G;0,229;G
10.08.23 21:45;0;G;0,183;G
10.08.23 22:00;0;G;0,194;G
10.08.23 22:15;0;G;0,2;G
10.08.23 22:30;0;G;0,217;G
10.08.23 22:45;0;G;0,215;G
10.08.23 23:00;0;G;0,194;G
10.08.23 23:15;0;G;0,247;G
10.08.23 23:30;0;G;0,229;G
10.08.23 23:45;0;G;0,175;G
11.08.23 00:00;0;G;0,139;G
11.08.23 00:15;0;G;0,148;G
11.08.23 00:30;0;G;0,137;G
11.08.23 00:45;0;G;0,149;G
11.08.23 01:00;0;G;0,135;G
11.08.23 01:15;0;G;0,139;G
11.08.23 01:30;0;G;0,14;G
11.08.23 01:45;0;G;0,146;G
11.08.23 02:00;0;G;0,139;G
11.08.23 02:15;0;G;0,147;G
11.08.23 02:30;0;G;0,138;G
11.08.23 02:45;0;G;0,146;G
11.08.23 03:00;0;G;0,129;G
11.08.23 03:15;0;G;0,139;G
11.08.23 03:30;0;G;0,136;G
11.08.23 03:45;0;G;0,145;G
11.08.23 04:00;0;G;0,136;G
11.08.23 04:15;0;G;0,146;G
11.08.23 04:30;0;G;0,137;G
11.08.23 04:45;0;G;0,136;G
11.08.23 05:00;0;G;0,135;G
11.08.23 05:15;0;G;0,38;G
11.08.23 05:30;0;G;0,187;G
11.08.23 05:45;0;G;0,376;G
11.08.23 06:00;0;G;0,138;G
11.08.23 06:15;0;G;0,124;G
11.08.23 06:30;0;G;0,149;G
11.08.23 06:45;0;G;0,15;G
11.08.23 07:00;0;G;0,11;G
11.08.23 07:15;0;G;0,094;G
11.08.23 07:30;0;G;0,045;G
11.08.23 07:45;0;G;0,102;G
11.08.23 08:00;0,008;G;0,202;G
11.08.23 08:15;0,063;G;0,065;G
11.08.23 08:30;0,07;G;0,213;G
11.08.23 08:45;0,075;G;0,331;G
11.08.23 09:00;0,052;G;0,346;G
11.08.23 09:15;0,234;G;0,049;G
11.08.23 09:30;0,368;G;0,005;G
11.08.23 09:45;0,176;G;0,056;G
11.08.23 10:00;0,459;G;0;G
11.08.23 10:15;0,522;G;0;G
11.08.23 10:30;0,567;G;0;G
11.08.23 10:45;0,571;G;0;G
11.08.23 11:00;0,622;G;0;G
11.08.23 11:15;0,648;G;0;G
11.08.23 11:30;0,329;G;0,066;G
11.08.23 11:45;0,388;G;0,01;G
11.08.23 12:00;0,693;G;0;G
11.08.23 12:15;0,576;G;0,032;G
11.08.23 12:30;0,709;G;0;G
11.08.23 12:45;0,706;G;0;G
11.08.23 13:00;0,682;G;0;G
11.08.23 13:15;0,686;G;0;G
11.08.23 13:30;0,664;G;0;G
11.08.23 13:45;0,385;G;0;G
11.08.23 14:00;0,346;G;0,062;G
11.08.23 14:15;0,551;G;0;G
11.08.23 14:30;0,173;G;0,005;G
11.08.23 14:45;0,454;G;0;G
11.08.23 15:00;0,455;G;0;G
11.08.23 15:15;0,393;G;0,007;G
11.08.23 15:30;0,112;G;0,115;G
11.08.23 15:45;0,172;G;0,006;G
11.08.23 16:00;0,157;G;0;G
11.08.23 16:15;0,07;G;0;G
11.08.23 16:30;0,106;G;0,049;G
11.08.23 16:45;0,189;G;0;G
11.08.23 17:00;0,148;G;0;G
11.08.23 17:15;0,007;G;0,319;G
11.08.23 17:30;0,003;G;0,354;G
11.08.23 17:45;0,011;G;0,139;G
11.08.23 18:00;0;G;0,251;G
11.08.23 18:15;0;G;0,385;G
11.08.23 18:30;0;G;0,364;G
11.08.23 18:45;0;G;0,085;G
11.08.23 19:00;0;G;0,364;G
11.08.23 19:15;0;G;0,396;G
11.08.23 19:30;0;G;0,301;G
11.08.23 19:45;0;G;0,3;G
11.08.23 20:00;0;G;0,501;G
11.08.23 20:15;0;G;0,165;G
11.08.23 20:30;0;G;0,167;G
11.08.23 20:45;0;G;0,179;G
11.08.23 21:00;0;G;0,219;G
11.08.23 21:15;0;G;0,205;G
11.08.23 21:30;0;G;0,204;G
11.08.23 21:45;0;G;0,19;G
11.08.23 22:00;0;G;0,188;G
11.08.23 22:15;0;G;0,189;G
11.08.23 22:30;0;G;0,18;G
11.08.23 22:45;0;G;0,183;G
11.08.23 23:00;0;G;0,187;G
11.08.23 23:15;0;G;0,187;G
11.08.23 23:30;0;G;0,185;G
11.08.23 23:45;0;G;0,179;G
12.08.23 00:00;0;G;0,18;G
12.08.23 00:15;0;G;0,193;G
12.08.23 00:30;0;G;0,198;G
12.08.23 00:45;0;G;0,186;G
12.08.23 01:00;0;G;0,178;G
12.08.23 01:15;0;G;0,184;G
12.08.23 01:30;0;G;0,187;G
12.08.23 01:45;0;G;0,187;G
12.08.23 02:00;0;G;0,183;G
12.08.23 02:15;0;G;0,149;G
12.08.23 02:30;0;G;0,146;G
12.08.23 02:45;0;G;0,147;G
12.08.23 03:00;0;G;0,14;G
12.08.23 03:15;0;G;0,137;G
12.08.23 03:30;0;G;0,133;G
12.08.23 03:45;0;G;0,145;G
12.08.23 04:00;0;G;0,136;G
12.08.23 04:15;0;G;0,137;G
12.08.23 04:30;0;G;0,13;G
12.08.23 04:45;0;G;0,137;G
12.08.23 05:00;0;G;0,141;G
12.08.23 05:15;0;G;0,137;G
12.08.23 05:30;0;G;0,13;G
12.08.23 05:45;0;G;0,132;G
12.08.23 06:00;0;G;0,137;G
12.08.23 06:15;0;G;0,128;G
12.08.23 06:30;0;G;0,144;G
12.08.23 06:45;0;G;0,134;G
12.08.23 07:00;0;G;0,112;G
12.08.23 07:15;0;G;0,097;G
12.08.23 07:30;0;G;0,054;G
12.08.23 07:45;0;G;0,017;G
12.08.23 08:00;0,033;G;0;G
12.08.23 08:15;0,054;G;0,019;G
12.08.23 08:30;0,136;G;0;G
12.08.23 08:45;0,18;G;0;G
12.08.23 09:00;0,158;G;0,018;G
12.08.23 09:15;0,333;G;0;G
12.08.23 09:30;0,381;G;0;G
12.08.23 09:45;0,421;G;0;G
12.08.23 10:00;0,465;G;0;G
12.08.23 10:15;0,534;G;0;G
12.08.23 10:30;0,561;G;0;G
12.08.23 10:45;0,589;G;0;G
12.08.23 11:00;0,488;G;0,023;G
12.08.23 11:15;0,578;G;0,009;G
12.08.23 11:30;0,419;G;0,024;G
12.08.23 11:45;0,43;G;0,023;G
12.08.23 12:00;0,694;G;0;G
12.08.23 12:15;0,451;G;0,021;G
12.08.23 12:30;0,474;G;0,014;G
12.08.23 12:45;0,554;G;0,008;G
12.08.23 13:00;0,587;G;0,004;G
12.08.23 13:15;0,353;G;0,015;G
12.08.23 13:30;0,45;G;0,022;G
12.08.23 13:45;0,586;G;0,005;G
12.08.23 14:00;0,432;G;0,03;G
12.08.23 14:15;0,408;G;0,056;G
12.08.23 14:30;0,437;G;0,046;G
12.08.23 14:45;0,283;G;0,276;G
12.08.23 15:00;0;G;0,859;G
12.08.23 15:15;0;G;0,708;G
12.08.23 15:30;0;G;0,744;G
12.08.23 15:45;0;G;0,848;G
12.08.23 16:00;0;G;1,037;G
12.08.23 16:15;0;G;1,081;G
12.08.23 16:30;0;G;1,128;G
12.08.23 16:45;0;G;1,098;G
12.08.23 17:00;0;G;1,132;G
12.08.23 17:15;0;G;1,349;G
12.08.23 17:30;0;G;1,371;G
12.08.23 17:45;0;G;1,143;G
12.08.23 18:00;0;G;1,351;G
12.08.23 18:15;0;G;0,499;G
12.08.23 18:30;0;G;0,287;G
12.08.23 18:45;0;G;0,107;G
12.08.23 19:00;0;G;0,366;G
12.08.23 19:15;0;G;0,397;G
12.08.23 19:30;0;G;0,234;G
12.08.23 19:45;0;G;0,34;G
12.08.23 20:00;0;G;0,434;G
12.08.23 20:15;0;G;0,407;G
12.08.23 20:30;0;G;0,175;G
12.08.23 20:45;0;G;0,41;G
12.08.23 21:00;0;G;0,166;G
12.08.23 21:15;0;G;0,173;G
12.08.23 21:30;0;G;0,162;G
12.08.23 21:45;0;G;0,134;G
12.08.23 22:00;0;G;0,138;G
12.08.23 22:15;0;G;0,141;G
12.08.23 22:30;0;G;0,146;G
12.08.23 22:45;0;G;0,136;G
12.08.23 23:00;0;G;0,221;G
12.08.23 23:15;0;G;0,169;G
12.08.23 23:30;0;G;0,153;G
12.08.23 23:45;0;G;0,151;G
13.08.23 00:00;0;G;0,097;G
13.08.23 00:15;0;G;0,095;G
13.08.23 00:30;0;G;0,083;G
13.08.23 00:45;0;G;0,087;G
13.08.23 01:00;0;G;0,095;G
13.08.23 01:15;0;G;0,093;G
13.08.23 01:30;0;G;0,088;G
13.08.23 01:45;0;G;0,084;G
13.08.23 02:00;0;G;0,088;G
13.08.23 02:15;0;G;0,092;G
13.08.23 02:30;0;G;0,091;G
13.08.23 02:45;0;G;0,086;G
13.08.23 03:00;0;G;0,085;G
13.08.23 03:15;0;G;0,088;G
13.08.23 03:30;0;G;0,09;G
13.08.23 03:45;0;G;0,089;G
13.08.23 04:00;0;G;0,083;G
13.08.23 04:15;0;G;0,082;G
13.08.23 04:30;0;G;0,09;G
13.08.23 04:45;0;G;0,09;G
13.08.23 05:00;0;G;0,086;G
13.08.23 05:15;0;G;0,08;G
13.08.23 05:30;0;G;0,085;G
13.08.23 05:45;0;G;0,089;G
13.08.23 06:00;0;G;0,088;G
13.08.23 06:15;0;G;0,078;G
13.08.23 06:30;0;G;0,101;G
13.08.23 06:45;0;G;0,115;G
13.08.23 07:00;0;G;0,081;G
13.08.23 07:15;0;G;0,053;G
13.08.23 07:30;0,004;G;0,006;G
13.08.23 07:45;0,032;G;0;G
13.08.23 08:00;0,045;G;0,06;G
13.08.23 08:15;0,1;G;0,012;G
13.08.23 08:30;0,139;G;0,002;G
13.08.23 08:45;0,179;G;0,164;G
13.08.23 09:00;0,25;G;0,067;G
13.08.23 09:15;0,209;G;0,082;G
13.08.23 09:30;0,159;G;0,129;G
13.08.23 09:45;0,157;G;0,634;G
13.08.23 10:00;0;G;0,715;G
13.08.23 10:15;0;G;0,819;G
13.08.23 10:30;0;G;0,778;G
13.08.23 10:45;0;G;0,632;G
13.08.23 11:00;0;G;0,604;G
13.08.23 11:15;0;G;0,687;G
13.08.23 11:30;0;G;0,693;G
13.08.23 11:45;0;G;0,468;G
13.08.23 12:00;0;G;0,638;G
13.08.23 12:15;0;G;0,686;G
13.08.23 12:30;0;G;0,558;G
13.08.23 12:45;0;G;0,483;G
13.08.23 13:00;0,031;G;0,564;G
13.08.23 13:15;0,141;G;0,147;G
13.08.23 13:30;0,68;G;0;G
13.08.23 13:45;0,412;G;0,039;G
13.08.23 14:00;0,393;G;0,037;G
13.08.23 14:15;0,486;G;0,026;G
13.08.23 14:30;0,55;G;0,008;G
13.08.23 14:45;0,363;G;0,055;G
13.08.23 15:00;0,34;G;0,085;G
13.08.23 15:15;0,483;G;0,01;G
13.08.23 15:30;0,327;G;0,07;G
13.08.23 15:45;0,244;G;0,128;G
13.08.23 16:00;0,245;G;0,115;G
13.08.23 16:15;0,206;G;0,057;G
13.08.23 16:30;0,163;G;0,187;G
13.08.23 16:45;0,16;G;0,193;G
13.08.23 17:00;0,164;G;0,036;G
13.08.23 17:15;0,102;G;0,187;G
13.08.23 17:30;0,054;G;0,243;G
13.08.23 17:45;0,017;G;0,214;G
13.08.23 18:00;0,004;G;0,246;G
13.08.23 18:15;0,013;G;0,232;G
13.08.23 18:30;0,006;G;0,354;G
13.08.23 18:45;0;G;0,118;G
13.08.23 19:00;0;G;0,27;G
13.08.23 19:15;0;G;0,348;G
13.08.23 19:30;0;G;0,327;G
13.08.23 19:45;0;G;0,488;G
13.08.23 20:00;0;G;0,836;G
13.08.23 20:15;0;G;0,727;G
13.08.23 20:30;0;G;0,382;G
13.08.23 20:45;0;G;0,348;G
13.08.23 21:00;0;G;0,439;G
13.08.23 21:15;0;G;0,442;G
13.08.23 21:30;0;G;0,203;G
13.08.23 21:45;0;G;0,521;G
13.08.23 22:00;0;G;0,472;G
13.08.23 22:15;0;G;0,179;G
13.08.23 22:30;0;G;0,153;G
13.08.23 22:45;0;G;0,151;G
13.08.23 23:00;0;G;0,151;G
13.08.23 23:15;0;G;0,159;G
13.08.23 23:30;0;G;0,099;G
13.08.23 23:45;0;G;0,109;G
14.08.23 00:00;0;G;0,097;G
14.08.23 00:15;0;G;0,103;G
14.08.23 00:30;0;G;0,094;G
14.08.23 00:45;0;G;0,085;G
14.08.23 01:00;0;G;0,093;G
14.08.23 01:15;0;G;0,091;G
14.08.23 01:30;0;G;0,095;G
14.08.23 01:45;0;G;0,088;G
14.08.23 02:00;0;G;0,085;G
14.08.23 02:15;0;G;0,083;G
14.08.23 02:30;0;G;0,087;G
14.08.23 02:45;0;G;0,093;G
14.08.23 03:00;0;G;0,085;G
14.08.23 03:15;0;G;0,085;G
14.08.23 03:30;0;G;0,083;G
14.08.23 03:45;0;G;0,087;G
14.08.23 04:00;0;G;0,094;G
14.08.23 04:15;0;G;0,083;G
14.08.23 04:30;0;G;0,085;G
14.08.23 04:45;0;G;0,085;G
14.08.23 05:00;0;G;0,089;G
14.08.23 05:15;0;G;0,093;G
14.08.23 05:30;0;G;0,079;G
14.08.23 05:45;0;G;0,104;G
14.08.23 06:00;0;G;0,086;G
14.08.23 06:15;0;G;0,078;G
14.08.23 06:30;0;G;0,089;G
14.08.23 06:45;0;G;0,082;G
14.08.23 07:00;0;G;0,073;G
14.08.23 07:15;0;G;0,044;G
14.08.23 07:30;0,004;G;0,01;G
14.08.23 07:45;0,028;G;0,002;G
14.08.23 08:00;0,025;G;0,01;G
14.08.23 08:15;0,064;G;0,063;G
14.08.23 08:30;0,123;G;0,019;G
14.08.23 08:45;0;G;0,041;G
14.08.23 09:00;0,222;G;0,002;G
14.08.23 09:15;0,33;G;0;G
14.08.23 09:30;0,39;G;0;G
14.08.23 09:45;0,313;G;0,079;G
14.08.23 10:00;0,362;G;0,049;G
14.08.23 10:15;0,353;G;0,066;G
14.08.23 10:30;0,368;G;0,068;G
14.08.23 10:45;0,533;G;0,009;G
14.08.23 11:00;0,314;G;0,035;G
14.08.23 11:15;0,413;G;0,052;G
14.08.23 11:30;0,479;G;0,029;G
14.08.23 11:45;0,635;G;0;G
14.08.23 12:00;0,416;G;0,023;G
14.08.23 12:15;0,376;G;0,023;G
14.08.23 12:30;0,596;G;0,009;G
14.08.23 12:45;0,478;G;0,01;G
14.08.23 13:00;0,235;G;0,035;G
14.08.23 13:15;0,139;G;0,109;G
14.08.23 13:30;0,408;G;0,007;G
14.08.23 13:45;0,047;G;0,106;G
14.08.23 14:00;0,367;G;0,002;G
14.08.23 14:15;0,335;G;0;G
14.08.23 14:30;0,272;G;0,035;G
14.08.23 14:45;0,182;G;0,037;G
14.08.23 15:00;0,3;G;0;G
14.08.23 15:15;0,258;G;0;G
14.08.23 15:30;0,27;G;0,002;G
14.08.23 15:45;0,24;G;0;G
14.08.23 16:00;0,339;G;0;G
14.08.23 16:15;0,25;G;0;G
14.08.23 16:30;0,231;G;0;G
14.08.23 16:45;0,213;G;0;G
14.08.23 17:00;0,168;G;0;G
14.08.23 17:15;0,107;G;0;G
14.08.23 17:30;0,059;G;0;G
14.08.23 17:45;0,019;G;0,061;G
14.08.23 18:00;0;G;0,27;G
14.08.23 18:15;0;G;0,25;G
14.08.23 18:30;0;G;0,264;G
14.08.23 18:45;0;G;0,27;G
14.08.23 19:00;0;G;0,304;G
14.08.23 19:15;0;G;0,399;G
14.08.23 19:30;0;G;0,31;G
14.08.23 19:45;0;G;0,313;G
14.08.23 20:00;0;G;0,344;G
14.08.23 20:15;0;G;0,303;G
14.08.23 20:30;0;G;0,304;G
14.08.23 20:45;0;G;0,316;G
14.08.23 21:00;0;G;0,304;G
14.08.23 21:15;0;G;0,207;G
14.08.23 21:30;0;G;0,205;G
14.08.23 21:45;0;G;0,193;G
14.08.23 22:00;0;G;0,165;G
14.08.23 22:15;0;G;0,134;G
14.08.23 22:30;0;G;0,138;G
14.08.23 22:45;0;G;0,144;G
14.08.23 23:00;0;G;0,137;G
14.08.23 23:15;0;G;0,147;G
14.08.23 23:30;0;G;0,138;G
14.08.23 23:45;0;G;0,13;G
15.08.23 00:00;0;G;0,146;G
15.08.23 00:15;0;G;0,146;G
15.08.23 00:30;0;G;0,136;G
15.08.23 00:45;0;G;0,135;G
15.08.23 01:00;0;G;0,142;G
15.08.23 01:15;0;G;0,143;G
15.08.23 01:30;0;G;0,141;G
15.08.23 01:45;0;G;0,138;G
15.08.23 02:00;0;G;0,138;G
15.08.23 02:15;0;G;0,137;G
15.08.23 02:30;0;G;0,147;G
15.08.23 02:45;0;G;0,142;G
15.08.23 03:00;0;G;0,13;G
15.08.23 03:15;0;G;0,14;G
15.08.23 03:30;0;G;0,149;G
15.08.23 03:45;0;G;0,144;G
15.08.23 04:00;0;G;0,139;G
15.08.23 04:15;0;G;0,14;G
15.08.23 04:30;0;G;0,144;G
15.08.23 04:45;0;G;0,143;G
15.08.23 05:00;0;G;0,149;G
15.08.23 05:15;0;G;0,136;G
15.08.23 05:30;0;G;0,138;G
15.08.23 05:45;0;G;0,146;G
